date,sh600588_daily,sh601360_daily,sh688030_daily,sh688036_daily,sh688039_daily,sh688051_daily,sh688058_daily,sh688060_daily,sh688061_daily,sh688078_daily,sh688080_daily,sh688083_daily,sh688088_daily,sh688090_daily,sh688095_daily,sh688100_daily,sh688109_daily,sh688111_daily,sh688118_daily,sh688152_daily,sh688158_daily,sh688169_daily,sh688188_daily,sh688228_daily,sh688500_daily,sh688568_daily,sh688579_daily,sh688588_daily,sh688589_daily,sh688618_daily,sh688777_daily,sz000004_daily,sz000009_daily,sz000034_daily,sz000063_daily,sz000066_daily,sz000070_daily,sz000158_daily,sz000409_daily,sz000503_daily,sz000938_daily,sz000977_daily,sz300002_daily,sz300018_daily,sz300020_daily,sz300025_daily,sz300036_daily,sz300042_daily,sz300044_daily,sz300047_daily,sz300050_daily,sz300051_daily,sz300061_daily,sz300074_daily,sz300075_daily,sz300078_daily,sz300096_daily,sz300098_daily,sz300130_daily
2025-03-12,988.25,23.97,19.1,154.23,55.15,26.5,69.14,38.77,50.2,38.09,77.29,177.88,55.04,77.67,135.12,41.19,44.16,361.55,28.41,102.9,30.63,674.71,380.83,65.33,32.43,133.92,11.54,14.9,36.43,57.38,85.96,91.21,87.45,156.8,700.53,186.1,22.57,75.12,36.17,122.03,210.88,398.02,224.83,50.22,22.06,67.06,96.56,122.41,61.13,83.22,50.32,43.13,73.16,71.79,171.36,60.66,19.84,93.59,169.72
2025-03-13,991.05,23.41,18.93,153.52,55.54,25.42,66.46,37.9,48.03,37.02,73.42,174.21,51.87,73.57,131.39,39.91,42.71,353.77,27.28,97.64,28.11,683.39,382.15,61.72,31.41,132.48,11.26,14.5,35.22,56.59,83.48,89.49,86.84,153.16,671.45,179.95,22.29,79.73,36.38,124.17,202.77,386.65,218.74,49.89,21.45,65.62,93.87,110.96,56.25,84.33,48.4,42.25,70.42,68.56,164.06,58.12,20.0,89.9,163.6
2025-03-14,973.11,23.76,18.95,154.83,55.59,25.89,67.02,38.67,48.88,37.65,75.87,177.22,53.14,73.14,133.54,40.1,45.17,357.0,27.16,100.42,28.82,701.26,386.26,64.72,31.42,137.74,11.33,15.19,36.01,55.34,85.33,91.28,87.86,154.55,680.3,182.16,22.33,79.58,36.38,126.5,210.24,396.55,232.32,49.89,21.51,66.1,94.78,119.0,57.09,90.54,49.57,43.06,73.7,68.83,168.73,57.99,20.25,91.28,170.91
2025-03-31,844.19,21.6,17.01,142.23,46.83,24.03,58.99,34.08,43.73,34.36,67.84,176.17,48.05,56.52,121.11,39.71,40.33,302.51,26.05,88.78,26.02,689.86,369.1,67.38,27.26,122.4,10.51,14.26,37.72,47.74,79.52,72.52,82.66,132.39,618.16,163.15,20.24,65.57,27.91,105.5,195.15,357.81,206.26,47.4,23.23,54.81,86.16,85.46,47.87,69.43,44.31,38.92,64.71,60.36,148.36,44.54,21.69,79.58,150.01
2025-04-01,833.54,21.7,17.19,137.14,47.81,24.1,59.69,34.54,44.12,34.58,67.36,174.94,48.15,55.52,120.29,40.4,41.0,298.83,26.82,88.96,25.17,695.93,375.14,69.53,27.83,122.4,10.53,14.46,37.27,48.17,78.49,75.2,83.38,130.43,622.14,162.92,20.34,64.63,27.6,108.03,194.58,355.07,204.08,48.0,23.16,57.19,85.68,81.92,47.41,67.91,44.56,39.17,63.85,61.03,146.83,44.8,21.8,80.05,149.04
2025-04-02,840.26,21.79,17.32,137.65,47.81,24.16,60.36,34.86,44.42,34.55,67.69,178.2,48.57,56.56,122.62,41.15,41.41,301.24,27.23,88.21,25.09,701.83,371.88,69.41,27.98,121.74,10.58,14.31,36.78,50.25,80.05,74.08,83.58,130.17,632.97,162.69,20.59,64.27,27.58,116.1,198.57,355.13,204.08,48.14,22.48,57.75,84.93,86.79,49.7,68.06,44.81,39.36,65.15,60.9,148.02,44.03,23.03,80.35,156.73
2025-04-03,830.17,21.58,17.01,139.58,46.76,23.92,59.59,34.43,43.61,34.22,64.8,183.1,47.09,55.16,120.89,39.9,40.83,307.93,28.05,91.25,24.31,641.21,364.63,68.22,27.66,120.42,10.48,14.14,35.22,51.2,78.44,73.11,83.38,130.04,627.92,163.85,20.45,63.06,27.02,112.79,193.52,349.25,199.4,47.87,23.3,56.24,84.93,87.88,49.7,67.22,44.14,39.1,65.04,60.5,146.41,43.65,22.16,79.74,155.09
2025-04-22,770.75,21.08,15.71,127.76,43.53,22.4,56.63,33.53,42.92,31.93,62.93,178.91,44.69,52.5,125.12,38.2,42.79,307.13,25.83,89.48,21.0,524.81,385.19,62.69,29.66,114.84,9.73,13.0,33.39,45.45,72.15,67.75,78.69,118.97,584.58,177.17,21.08,61.52,25.94,101.12,178.5,320.95,180.83,44.91,25.23,52.34,75.56,78.5,43.37,65.8,41.72,43.57,59.39,55.52,139.53,39.85,21.28,69.58,185.02
2025-04-23,775.24,21.02,15.74,127.73,44.62,22.53,56.19,33.79,42.65,32.24,61.91,176.31,45.38,54.6,124.11,37.91,43.6,303.95,24.37,89.31,21.56,532.76,388.0,63.48,30.08,115.94,9.83,13.17,33.68,46.13,73.04,67.38,78.79,120.48,590.84,175.32,20.97,61.55,26.92,101.9,180.71,325.03,183.32,45.85,25.64,51.7,76.04,78.92,44.06,66.38,41.72,42.94,61.22,56.19,142.59,39.97,21.13,71.27,188.38
2025-04-25,767.95,20.81,15.08,131.24,45.18,22.26,52.69,32.33,42.01,31.5,59.55,175.82,43.95,53.19,125.92,38.84,43.77,288.07,23.43,86.33,21.24,542.63,382.88,63.97,29.44,109.93,9.73,12.94,30.91,44.88,72.15,65.07,77.16,119.9,582.37,168.13,21.21,60.28,25.56,101.22,179.35,322.22,178.8,47.07,24.95,49.71,74.69,76.4,35.22,64.17,41.97,42.12,59.82,55.66,135.71,41.24,21.23,70.19,169.94
2025-04-28,763.47,20.85,14.91,128.12,46.8,21.85,52.34,31.64,41.26,31.14,58.21,186.93,45.14,53.06,126.0,38.67,42.18,286.44,23.06,83.85,21.12,533.32,385.02,62.87,29.19,111.55,9.52,13.19,30.17,43.98,70.22,62.47,76.04,121.32,577.95,166.4,21.21,60.25,25.56,98.3,177.43,321.48,170.84,46.33,22.89,49.0,73.94,76.59,28.2,64.7,41.3,39.92,58.96,55.39,131.89,38.58,20.51,69.12,168.08
2025-05-06,827.37,22.62,16.02,121.66,49.43,23.31,57.72,34.23,43.47,33.38,63.33,189.9,48.72,60.06,134.51,38.79,44.15,312.55,25.54,87.39,23.34,558.85,390.45,65.5,31.44,121.86,10.1,15.54,31.71,48.64,72.78,56.36,81.03,137.55,603.37,175.32,21.67,73.34,27.02,105.4,183.34,349.78,183.01,49.11,23.64,55.68,77.12,83.29,25.23,86.01,45.56,41.87,62.72,59.82,142.84,44.92,20.92,76.04,176.06
2025-05-07,813.36,22.26,15.96,121.56,48.53,23.2,57.68,34.44,43.4,33.34,63.16,188.67,48.75,60.72,134.75,38.46,44.71,311.08,27.27,86.51,22.88,567.59,395.86,64.12,30.85,127.93,9.97,15.69,31.91,48.73,72.47,57.55,82.05,134.26,601.89,174.28,21.77,74.32,27.04,104.33,182.49,344.76,178.49,48.91,24.19,56.08,77.01,82.2,25.38,93.29,45.48,42.44,62.89,59.82,141.99,46.32,20.97,76.51,172.63
2025-05-08,812.79,22.64,16.34,125.58,49.2,23.63,58.59,35.38,44.31,33.85,64.29,189.15,48.03,62.0,138.14,38.28,44.68,309.68,27.81,89.6,22.92,579.85,393.15,64.73,31.22,127.8,10.14,15.64,32.19,49.8,73.23,55.77,81.85,136.13,608.89,175.55,21.84,72.16,27.46,105.3,183.05,349.45,180.52,49.38,25.64,57.27,80.19,82.55,27.9,85.49,46.06,42.75,63.64,61.44,145.73,46.7,21.33,78.51,179.57
2025-05-09,782.53,21.77,15.88,123.09,46.26,22.96,56.81,34.26,43.62,33.22,62.55,187.88,47.26,59.82,137.37,37.81,43.98,303.58,26.13,87.12,22.07,577.01,400.2,66.02,30.74,129.44,9.88,15.11,31.5,48.55,71.75,57.55,81.85,132.27,598.76,172.07,22.12,73.46,26.76,102.78,179.35,343.16,174.59,48.91,26.33,55.84,78.52,78.86,27.75,81.59,45.64,41.62,61.92,59.96,141.91,44.67,21.9,77.43,174.79
2025-05-12,793.74,21.99,15.9,123.87,47.59,23.53,58.0,35.23,44.36,33.52,63.93,192.82,47.0,61.78,135.81,38.33,44.26,301.46,26.85,88.17,22.56,617.49,397.4,72.89,30.23,131.8,9.98,15.18,32.18,49.46,73.43,60.46,83.48,133.22,610.92,175.78,22.82,75.94,26.99,102.78,182.91,347.71,175.68,49.38,27.42,57.03,79.86,80.67,29.88,82.85,46.06,42.25,62.94,60.63,143.52,45.43,22.46,80.35,175.32
2025-05-13,793.18,21.81,15.76,124.84,47.35,23.28,57.34,34.68,43.7,33.2,63.53,191.17,47.02,65.61,136.59,38.25,43.44,301.38,26.97,86.62,22.29,607.05,399.91,69.58,31.01,126.24,9.93,15.01,31.93,49.07,73.04,63.51,83.17,131.54,603.74,173.46,22.36,74.23,26.76,103.75,181.13,343.56,174.74,49.18,26.88,56.63,78.79,79.68,29.42,81.01,45.73,43.13,62.67,59.82,141.99,46.95,22.16,78.2,174.57
2025-05-14,795.42,21.91,15.52,124.76,47.11,23.08,57.28,34.5,43.5,33.17,63.1,191.49,47.29,65.33,136.55,37.48,42.29,301.88,26.55,83.39,22.72,619.85,401.66,68.66,30.27,126.24,9.93,15.21,31.91,48.35,72.68,63.14,82.97,132.02,607.79,173.46,22.29,76.53,27.35,103.46,181.77,346.9,176.15,48.57,27.15,56.48,78.84,81.44,28.43,87.07,46.06,42.5,65.15,60.09,142.84,46.32,22.98,78.66,177.55
2025-05-15,755.06,21.52,15.33,123.98,46.31,22.8,55.71,33.88,43.05,32.46,61.38,189.21,45.58,63.86,130.4,37.53,42.04,293.32,25.38,81.77,21.78,626.03,400.64,66.32,30.36,124.94,9.7,14.69,31.45,48.01,70.67,64.77,82.05,127.06,592.5,168.83,22.29,72.6,26.41,100.73,175.08,334.86,169.6,48.16,27.08,54.88,76.9,77.64,28.66,82.54,45.23,41.49,61.86,59.02,138.26,44.8,21.69,76.35,168.0
2025-06-24,720.86,20.99,15.86,125.68,44.75,24.58,56.23,36.32,46.1,32.0,67.8,184.67,48.35,58.63,127.63,36.34,46.53,271.61,23.01,88.34,22.0,573.89,373.79,60.71,40.93,117.01,11.21,15.18,31.31,52.44,66.9,66.79,89.8,119.19,584.4,167.09,25.5,63.71,26.36,99.08,166.5,331.68,173.03,52.24,26.19,52.66,79.65,78.41,26.75,83.48,46.48,44.32,71.6,64.13,146.32,48.09,21.59,78.51,247.86
2025-06-25,737.12,21.31,16.0,126.43,45.77,24.76,56.93,36.69,46.39,32.44,69.18,186.85,49.57,60.94,129.82,36.71,48.38,282.12,23.56,88.65,22.73,610.02,379.5,61.63,40.37,118.96,11.39,15.68,31.66,53.19,68.14,65.52,90.51,121.46,593.61,169.18,26.13,65.01,26.52,100.25,169.28,339.06,174.9,52.58,26.26,53.06,80.56,79.68,26.83,84.01,46.65,44.38,74.67,64.39,148.44,48.6,21.49,78.97,283.61
2025-06-26,737.68,21.31,16.06,122.84,45.65,24.77,56.51,36.67,45.94,32.52,67.81,183.47,48.59,61.42,128.84,36.32,48.58,280.02,23.21,88.15,22.44,632.38,377.72,61.23,41.86,118.65,11.6,15.7,31.34,53.85,67.5,65.15,90.92,121.0,589.55,168.48,26.54,64.51,26.36,103.94,168.28,337.85,174.43,52.85,26.33,53.61,82.88,77.93,27.67,86.38,47.06,44.13,73.75,64.93,149.38,48.35,21.33,79.12,270.48
2025-06-27,734.32,21.18,15.91,126.18,45.29,24.99,56.13,36.53,49.66,32.78,69.51,182.02,48.8,61.74,128.26,37.32,48.22,277.66,23.31,87.37,22.37,623.51,375.43,61.5,42.47,118.85,12.15,15.64,31.64,55.27,67.51,64.55,89.7,121.49,596.55,169.53,27.76,64.66,26.41,104.53,168.92,339.8,175.37,53.32,26.39,54.41,81.96,79.24,27.75,83.85,48.31,44.2,74.67,65.2,149.04,48.98,21.28,79.43,262.53
2025-06-30,749.45,21.43,16.17,127.65,46.63,25.22,57.72,37.03,49.29,33.22,72.41,179.6,50.01,64.22,132.37,39.59,47.82,283.22,23.69,90.78,22.64,624.99,377.46,61.53,43.82,121.01,11.64,15.7,32.02,55.23,68.32,65.89,90.51,121.98,598.39,171.49,27.45,65.07,26.85,102.78,171.28,341.21,184.11,54.0,28.11,55.2,82.18,78.89,28.05,84.06,47.81,45.33,73.97,65.6,151.24,49.36,21.54,80.05,266.58
2025-07-01,734.32,21.37,15.89,124.61,47.71,24.83,57.14,36.69,48.99,32.83,69.56,175.28,50.28,63.68,135.86,38.86,50.27,279.08,23.33,89.06,22.31,617.37,377.0,60.78,44.72,121.14,11.67,15.59,31.93,54.91,67.98,67.08,93.06,120.23,601.16,170.22,28.32,67.14,26.76,103.36,170.28,338.26,182.7,53.66,28.73,54.41,81.26,77.68,29.96,85.07,46.98,44.64,72.3,65.74,149.63,50.63,21.8,78.97,247.14
2025-07-09,728.15,21.05,15.94,123.9,47.1,24.77,56.61,36.82,47.97,32.9,67.96,173.66,48.28,60.39,133.03,37.98,48.12,273.02,23.53,83.98,22.37,598.84,370.72,66.07,49.13,121.34,12.39,16.13,31.67,55.85,68.9,68.42,89.39,118.86,605.21,166.05,26.72,64.12,26.22,100.93,171.21,343.89,203.3,55.97,27.56,54.41,79.49,75.6,31.86,83.75,46.9,44.38,71.87,67.35,148.27,49.36,21.59,77.58,270.33
2025-07-10,726.47,21.39,16.04,121.08,46.56,24.96,56.01,36.95,47.66,32.92,66.19,170.65,48.6,59.57,131.92,37.94,47.32,271.04,23.37,82.34,22.22,593.97,370.12,64.71,48.22,118.25,12.22,16.24,31.73,55.89,69.05,68.5,89.9,119.51,610.0,166.28,26.96,64.09,26.24,100.93,171.56,344.9,203.14,55.23,27.63,54.65,79.81,74.33,32.7,85.8,47.06,45.08,70.85,67.62,149.55,48.98,21.54,77.28,256.6
2025-07-11,759.54,21.45,16.33,120.83,46.6,26.03,57.36,37.86,48.4,34.1,66.49,173.55,49.49,63.49,131.57,37.97,48.61,273.63,24.5,85.2,22.67,593.29,373.28,65.14,51.61,121.44,12.82,16.98,31.78,56.97,69.72,67.83,90.41,121.07,615.89,168.71,26.89,64.86,26.38,104.23,173.06,350.26,202.67,55.43,27.49,54.96,81.16,75.67,32.09,86.23,47.48,45.26,72.95,67.35,150.99,50.25,21.69,77.28,253.9
2025-07-14,736.0,21.18,16.47,121.42,46.6,26.89,57.26,38.25,48.64,33.83,67.15,170.95,48.61,65.27,130.54,38.5,50.39,268.2,24.51,85.11,22.69,650.3,368.55,64.15,54.37,120.4,12.59,16.75,31.93,57.42,69.84,65.97,90.51,120.29,611.29,167.9,26.23,64.57,26.34,106.28,172.42,349.39,195.28,56.58,27.42,54.65,81.21,75.44,32.01,84.17,47.31,45.01,71.33,67.35,150.14,50.0,21.28,77.12,247.22
2025-07-15,809.43,21.54,17.0,120.38,48.25,28.27,58.38,37.56,48.57,33.85,69.95,171.54,49.11,64.8,137.71,38.61,50.47,286.41,25.11,84.97,23.59,653.54,374.54,64.5,59.17,121.31,12.57,16.89,31.75,57.51,70.57,64.92,88.88,124.31,617.0,169.53,26.96,65.22,28.97,103.94,177.42,374.13,203.61,56.52,27.36,54.25,81.43,75.25,31.1,83.43,46.56,43.5,70.58,66.54,151.75,48.98,21.44,76.35,243.39
2025-07-16,807.19,21.64,17.17,118.36,48.18,28.59,63.32,37.87,48.49,34.13,69.41,172.46,48.4,65.34,141.81,38.86,50.51,285.04,30.13,85.77,23.59,643.64,372.87,64.13,59.97,120.33,12.35,16.26,32.27,58.2,71.1,65.74,88.78,124.54,612.21,173.35,26.61,65.16,28.59,105.01,176.13,365.62,200.47,56.11,27.63,54.41,80.78,75.0,32.47,83.17,46.56,43.76,70.85,67.22,150.48,49.11,21.28,76.97,242.64
2025-07-17,801.02,22.84,17.77,120.25,48.62,28.77,61.5,38.0,48.57,34.37,69.69,179.46,48.36,64.86,139.56,39.13,53.25,287.16,28.28,86.85,23.71,665.91,374.88,64.18,61.86,121.85,12.33,16.24,32.65,59.81,71.54,65.97,89.6,127.48,635.97,173.7,26.54,71.69,28.38,105.6,178.63,370.98,198.89,56.11,27.7,55.76,81.69,75.99,32.09,84.54,47.56,48.41,71.12,68.02,151.5,50.63,21.49,78.35,244.74
2025-07-18,803.27,23.03,17.64,119.63,48.87,29.15,60.58,38.56,48.69,34.47,68.61,179.29,47.58,64.04,146.52,39.04,52.93,296.89,27.98,86.54,24.64,651.06,373.62,65.44,61.62,121.31,12.65,16.08,32.63,58.22,71.27,65.74,89.7,126.54,630.26,174.04,26.93,72.49,28.54,106.08,177.42,370.71,199.52,55.77,27.56,54.88,83.15,79.62,34.07,86.17,47.56,48.41,70.96,68.7,150.65,50.51,21.8,78.04,245.27
2025-07-22,780.28,22.21,17.58,120.36,47.65,30.76,59.71,38.17,48.88,34.41,68.76,178.15,47.13,65.42,142.27,39.39,52.11,292.45,26.99,84.37,24.06,638.05,391.88,62.86,62.2,119.29,12.73,16.04,33.14,58.79,71.36,64.33,91.43,123.92,625.28,172.07,26.75,69.06,27.96,106.67,175.56,362.8,195.91,60.18,27.08,54.33,87.46,78.09,33.69,85.28,47.06,49.54,69.99,68.02,147.93,49.36,20.92,76.97,239.87
2025-07-23,794.3,22.36,17.41,119.75,48.37,31.91,60.04,38.24,48.91,34.08,69.19,176.59,46.78,64.78,139.47,39.14,52.71,296.89,27.53,84.64,24.83,647.59,384.2,63.05,67.19,120.57,12.66,16.26,32.86,58.65,70.66,63.81,90.82,123.95,624.18,170.8,26.02,68.29,27.74,106.28,174.56,361.12,194.33,58.55,27.08,53.21,93.81,76.85,33.23,88.97,46.39,48.47,69.29,67.35,146.66,48.98,20.77,76.51,233.86
2025-07-24,810.55,22.59,17.55,121.79,49.0,32.81,60.48,38.81,49.39,34.33,68.31,178.71,47.15,64.37,143.35,39.01,52.73,299.45,27.47,87.37,25.31,643.96,387.98,63.45,65.99,122.95,12.48,16.38,33.29,59.15,72.36,64.1,92.04,125.15,638.54,174.28,26.06,68.67,28.03,108.8,177.63,364.61,193.86,60.52,27.08,53.53,92.95,77.8,33.31,89.39,46.81,48.47,70.74,68.56,149.97,49.49,20.77,77.74,237.17
2025-07-25,821.2,23.2,17.95,122.04,52.21,34.04,61.65,40.1,50.49,35.02,68.69,180.1,49.91,63.72,147.48,38.26,54.25,310.03,28.49,87.78,26.4,662.72,385.15,65.41,68.07,124.67,12.57,16.47,33.65,59.88,72.67,65.0,92.35,128.85,633.39,177.4,25.88,70.39,29.08,107.35,178.78,368.1,192.61,58.42,27.15,54.09,89.72,79.37,32.47,87.96,47.48,46.9,70.52,69.1,151.07,50.38,20.72,78.66,232.14
