date,sh600062_daily,sh600079_daily,sh600080_daily,sh600085_daily,sh600129_daily,sh600161_daily,sh600276_daily,sh688029_daily,sh688045_daily,sh688046_daily,sh688050_daily,sh688062_daily,sh688067_daily,sh688068_daily,sh688073_daily,sh688075_daily,sh688076_daily,sh688085_daily,sh688091_daily,sh688098_daily,sh688105_daily,sh688114_daily,sh688117_daily,sh688131_daily,sh688136_daily,sh688137_daily,sh688139_daily,sh688180_daily,sh688185_daily,sh688189_daily,sh688198_daily,sh688202_daily,sh688266_daily,sh688278_daily,sh688298_daily,sh688321_daily,sh688363_daily,sh688366_daily,sh688408_daily,sh688468_daily,sh688526_daily,sh688575_daily,sh688580_daily,sh688617_daily,sh688626_daily,sh688656_daily,sh688658_daily,sh688677_daily,sh688687_daily,sz000028_daily,sz000078_daily,sz000153_daily,sz000403_daily,sz000411_daily,sz000423_daily,sz000504_daily,sz000513_daily,sz000516_daily,sz000518_daily,sz000538_daily,sz000661_daily,sz000963_daily,sz300006_daily,sz300009_daily,sz300015_daily,sz300026_daily,sz300030_daily,sz300039_daily,sz300049_daily,sz300086_daily,sz300110_daily,sz300122_daily,sz300347_daily,sz300760_daily
2023-08-18,138.03,300.91,38.75,656.8,140.47,383.59,2584.14,103.75,46.16,19.02,163.99,21.25,22.24,61.07,96.21,91.98,29.99,26.71,90.61,7.75,29.23,80.4,35.65,103.38,17.4,54.62,43.5,39.25,79.68,18.14,175.28,167.73,41.5,34.32,73.27,21.9,98.77,100.18,59.15,9.68,21.44,23.52,59.5,299.67,39.86,33.78,18.1,68.47,20.17,179.33,64.54,52.02,144.06,40.45,558.62,38.42,322.63,362.48,23.76,1504.81,1087.04,482.03,26.78,178.29,1153.46,221.16,30.94,78.54,78.84,29.77,22.02,287.62,795.54,283.86
2023-08-21,135.9,302.96,38.38,647.0,139.77,377.88,2509.76,103.18,46.88,18.55,167.22,21.05,22.38,60.97,94.76,92.75,29.68,26.86,88.84,7.67,29.21,81.13,35.11,102.06,17.38,52.73,42.64,39.13,77.81,18.0,179.11,165.36,41.26,34.73,71.93,21.92,99.31,102.12,58.0,9.58,21.35,23.17,60.25,311.3,39.65,33.53,17.89,67.89,20.22,177.35,63.92,51.5,142.29,38.12,553.65,37.38,324.66,356.73,23.93,1492.81,1073.94,470.37,26.62,177.91,1144.53,217.23,30.07,77.6,78.22,29.28,21.91,293.46,783.04,282.18
2023-08-22,134.45,303.1,37.65,651.32,140.68,375.66,2532.39,103.43,47.25,18.48,164.3,21.03,21.78,59.88,95.3,91.29,29.67,27.55,87.73,7.61,28.63,80.32,35.68,101.84,17.17,51.43,42.29,38.3,75.18,17.7,178.32,160.4,41.46,34.03,70.51,21.75,94.36,103.04,57.11,9.41,21.4,23.24,59.41,307.28,39.9,34.09,17.88,67.22,20.49,179.16,63.31,51.67,142.93,37.13,553.65,37.38,323.5,353.63,23.68,1490.24,1035.06,476.91,26.39,176.58,1147.08,216.25,28.62,77.25,78.58,28.4,21.91,281.13,780.26,281.72
2023-08-23,133.33,298.04,36.97,661.71,139.13,373.91,2503.29,100.75,45.75,17.69,158.35,20.87,21.47,57.46,91.04,89.65,28.76,26.81,85.76,7.6,27.47,78.5,35.44,98.57,16.76,50.8,41.45,37.33,73.51,17.31,178.8,154.89,39.9,33.36,69.41,20.93,89.49,100.8,54.95,9.15,21.09,22.34,57.24,302.08,38.94,33.74,17.37,65.6,19.4,175.33,62.9,51.27,140.6,37.26,556.13,37.24,319.26,347.43,23.26,1495.95,1023.31,469.09,25.93,173.92,1117.1,211.83,27.92,75.95,77.24,28.05,21.69,276.57,754.63,278.75
2023-08-24,134.1,304.87,37.23,659.14,139.86,372.01,2615.84,104.01,46.29,17.72,159.66,21.7,21.21,57.23,97.06,88.1,29.05,27.24,86.86,7.58,27.92,77.31,35.67,98.49,16.74,51.24,41.56,37.16,74.35,17.46,176.18,160.34,41.75,33.22,70.51,21.11,90.3,100.27,56.23,9.2,21.35,22.56,58.01,309.06,38.62,33.63,17.62,67.83,19.94,174.72,61.67,51.38,147.43,37.13,538.19,38.17,321.58,350.09,23.09,1515.95,1100.92,481.52,25.93,175.63,1149.64,207.89,27.67,76.31,79.13,27.86,21.58,275.16,840.49,287.2
2023-08-25,134.27,311.01,36.66,658.91,135.78,370.26,2633.95,103.35,43.75,16.88,154.35,21.22,21.04,55.78,93.93,86.55,28.39,26.46,84.68,7.46,27.02,77.64,34.06,94.36,16.34,49.17,40.5,36.19,71.21,17.37,176.3,151.71,41.31,32.82,68.91,20.62,90.3,100.47,55.12,9.0,20.98,22.44,56.27,321.81,38.19,33.62,17.21,67.5,19.37,173.74,61.47,51.44,142.69,37.26,541.21,36.82,320.03,339.02,23.34,1512.52,1080.57,473.96,25.78,174.49,1110.08,206.42,27.26,77.72,75.86,27.56,21.8,272.21,813.72,290.32
2023-08-28,135.13,312.65,36.82,654.7,135.84,372.8,2711.57,102.77,44.25,16.07,152.91,21.44,20.69,56.61,97.49,88.92,28.02,25.81,83.66,7.58,27.11,79.45,33.55,94.44,16.33,49.09,39.75,37.01,70.57,17.68,176.78,141.36,41.0,31.55,69.15,20.53,92.66,100.4,55.78,9.2,20.95,22.78,57.91,333.77,38.31,34.5,17.25,65.65,19.05,174.67,62.69,52.07,145.02,37.45,528.24,36.79,321.67,351.86,24.01,1512.8,1082.22,480.11,26.32,175.44,1143.26,210.84,28.09,77.84,76.11,28.2,22.08,277.47,836.32,294.96
2023-08-29,138.03,316.48,37.29,667.54,134.78,384.38,2732.92,107.33,47.06,16.02,162.97,21.99,22.06,58.96,105.04,91.57,30.27,26.1,89.44,7.78,27.84,80.3,36.12,103.86,17.32,50.46,42.55,37.9,73.98,18.61,180.47,148.67,43.14,33.14,71.16,21.85,95.12,106.13,58.59,9.73,21.34,24.3,69.5,348.8,40.93,36.13,18.23,69.37,20.51,174.01,62.29,52.77,148.31,38.15,538.29,37.69,327.35,358.94,24.1,1532.8,1092.0,492.28,26.62,179.43,1175.16,215.76,29.74,79.25,91.35,28.94,22.3,290.44,862.96,283.65
2023-08-30,137.18,316.75,37.34,646.3,133.17,392.16,2726.45,109.4,49.16,16.32,164.27,22.55,23.52,59.63,107.74,92.48,30.67,27.82,90.77,7.86,28.31,80.54,37.41,106.2,17.65,51.73,41.14,38.57,74.55,19.24,178.21,148.87,43.6,33.9,73.19,22.36,94.91,110.06,68.56,10.28,21.31,24.43,69.49,358.03,41.86,36.38,18.6,70.9,21.33,174.45,61.47,52.77,146.06,38.15,555.16,38.14,327.06,349.64,23.51,1547.08,1095.16,490.61,26.62,180.58,1164.31,215.76,31.27,79.02,96.87,29.33,22.3,289.61,857.15,280.94
2023-08-31,137.78,318.93,37.7,656.1,131.58,398.18,2702.51,110.04,48.63,16.59,163.08,22.28,23.58,59.68,104.71,97.81,31.43,27.31,89.66,7.71,28.32,79.48,38.35,104.67,17.6,52.02,41.41,38.01,73.74,20.59,177.36,144.82,43.04,34.06,72.68,22.51,93.91,109.42,68.05,10.36,21.09,24.31,69.81,363.58,41.69,36.61,18.63,72.72,20.91,175.65,62.08,52.94,144.94,38.85,560.35,38.42,331.2,352.3,23.85,1561.08,1084.51,486.64,26.62,180.77,1149.64,218.21,31.27,79.72,94.58,29.57,22.52,283.83,840.62,281.98
2023-09-01,137.86,316.61,37.39,645.25,125.47,397.87,2686.34,110.34,48.3,16.49,166.01,22.0,23.54,59.41,103.03,96.31,31.12,26.46,88.18,7.72,28.0,78.58,36.9,102.0,17.59,51.61,41.06,38.12,73.89,19.62,177.19,142.23,42.98,33.82,72.68,22.34,94.22,113.87,67.12,10.39,20.71,24.39,67.59,358.44,41.57,37.06,18.79,73.48,21.04,175.49,62.08,52.88,144.14,38.66,542.62,37.79,329.57,347.43,23.34,1558.51,1087.11,488.69,26.24,180.39,1167.5,215.76,30.61,78.9,95.35,29.33,22.24,279.33,828.62,281.25
2023-09-04,139.31,314.43,37.86,649.1,126.23,394.38,2665.0,107.7,49.36,16.9,167.82,20.0,23.45,59.49,103.71,93.96,31.98,25.89,88.87,7.68,27.99,78.56,36.62,101.01,17.41,51.77,40.23,38.09,75.17,19.42,176.82,144.42,43.01,32.48,72.75,22.33,95.29,115.82,66.13,10.25,20.71,24.72,66.07,348.07,40.92,36.45,18.67,72.51,20.46,175.22,62.69,53.17,145.42,39.08,540.35,37.86,331.88,346.55,23.51,1569.08,1104.39,489.33,26.7,181.72,1212.16,218.21,30.03,79.84,98.91,29.67,22.41,284.09,836.57,280.52
2023-09-05,138.29,318.11,37.7,647.12,125.14,392.16,2665.64,108.07,49.42,16.62,165.71,20.9,23.43,58.95,102.23,93.32,31.15,25.99,88.99,7.63,27.78,77.19,36.49,100.64,17.26,51.41,40.36,38.0,74.49,19.2,175.96,142.13,43.4,32.67,72.14,22.35,94.55,114.53,68.88,10.25,20.56,24.72,65.76,348.39,40.33,36.34,18.63,73.0,20.27,175.65,62.49,52.71,145.42,39.36,543.81,37.72,329.76,348.76,23.09,1556.79,1100.36,490.1,26.32,181.53,1205.14,216.25,30.03,78.78,98.11,29.67,22.24,295.64,823.7,279.36
2023-09-06,136.92,314.97,37.7,640.82,120.94,388.03,2634.6,106.54,51.16,16.55,164.83,20.7,23.21,58.56,102.49,92.89,30.81,25.7,88.51,7.65,27.79,74.51,36.33,100.56,17.22,51.48,40.29,37.25,74.04,19.14,177.2,140.57,42.24,32.22,71.54,22.18,93.95,111.93,68.02,10.23,20.41,24.9,65.25,344.66,40.27,38.63,18.4,71.83,19.88,172.91,62.49,52.48,144.7,38.73,534.19,37.69,325.62,341.68,23.18,1544.8,1089.56,483.18,26.32,181.53,1200.67,215.76,29.99,77.96,98.47,29.62,22.13,293.78,789.99,276.76
2023-09-07,134.53,310.06,36.97,638.13,117.93,383.75,2606.13,105.51,49.7,16.11,163.35,20.41,22.95,57.06,100.13,90.56,30.22,25.48,86.68,7.5,27.28,71.91,35.22,97.58,17.09,50.1,38.8,36.0,72.56,18.81,179.76,135.79,40.55,31.71,70.64,21.59,91.8,112.53,66.88,10.26,20.13,24.71,63.38,345.65,40.41,37.36,18.08,71.03,19.38,169.52,61.67,51.73,144.46,37.84,526.51,36.96,322.44,338.14,22.59,1511.09,1071.89,476.78,25.86,177.34,1185.36,211.33,29.2,76.19,100.36,29.08,21.75,295.9,776.48,269.11
2023-09-08,133.68,315.93,36.97,638.25,114.15,384.22,2624.89,106.83,50.2,16.31,163.65,21.0,23.01,57.15,100.01,91.82,30.2,25.37,85.37,7.49,27.23,71.4,35.76,100.2,17.16,50.31,38.94,35.95,72.88,18.83,181.9,137.33,39.8,32.05,71.08,21.77,90.3,117.03,67.22,10.24,20.27,25.0,64.03,361.93,39.56,36.59,18.01,71.33,19.81,169.46,61.67,51.73,143.17,37.8,524.89,37.27,324.66,337.25,22.59,1513.09,1072.36,476.91,25.78,180.0,1170.05,211.33,29.78,76.19,102.36,28.99,21.8,297.06,779.76,271.28
2023-09-18,140.25,339.96,38.59,630.55,135.48,397.87,2869.4,109.01,47.58,17.6,185.01,25.08,23.64,59.97,84.75,94.89,34.04,26.48,88.37,7.68,29.16,71.35,40.69,104.78,18.3,51.52,40.3,37.75,77.83,19.76,189.38,146.99,44.81,33.99,72.53,22.83,91.72,116.38,68.22,10.57,20.79,26.58,66.57,376.23,43.21,38.34,18.88,81.33,21.99,171.76,62.69,53.64,162.93,38.57,535.27,38.0,349.3,349.64,23.85,1534.8,1073.0,528.79,33.3,187.42,1169.41,221.16,31.64,79.37,135.64,30.61,22.84,298.98,828.12,290.34
2023-09-19,140.68,338.05,38.75,629.38,132.77,396.6,2886.87,109.76,46.96,17.61,181.48,24.59,23.29,60.07,82.59,94.55,33.33,27.07,86.03,7.66,29.31,69.02,39.59,103.18,18.35,51.14,40.15,37.5,77.04,19.81,190.67,145.09,44.54,33.84,72.08,22.79,90.7,116.84,67.93,10.58,20.44,26.58,66.38,374.64,42.67,38.44,18.69,79.02,22.77,173.13,62.9,53.4,163.81,38.76,528.24,37.52,351.61,348.76,23.93,1541.94,1068.5,522.77,31.46,187.04,1160.48,221.16,31.31,79.02,127.24,30.61,22.73,299.69,820.92,291.23
2023-09-20,139.91,336.55,38.8,626.7,130.34,397.39,2868.75,107.08,46.12,17.46,180.26,24.66,23.14,59.77,84.49,93.75,33.81,26.16,82.41,7.64,28.97,67.07,40.46,102.26,18.15,50.8,39.74,37.37,76.12,19.81,189.15,143.14,43.32,33.51,71.97,22.57,90.91,115.66,66.42,10.76,20.31,26.54,66.45,371.16,42.72,37.86,18.71,79.03,22.59,170.28,62.69,53.52,162.77,38.92,527.59,37.34,347.76,346.1,23.85,1543.08,1065.82,519.56,29.92,185.9,1138.15,220.18,31.56,79.37,127.78,30.41,22.79,307.84,819.66,288.37
2023-09-21,137.95,335.32,38.33,620.86,130.43,393.9,2839.0,104.78,46.4,17.06,181.11,24.8,22.84,58.79,86.86,92.89,32.99,25.63,82.53,7.55,28.61,66.2,39.26,100.8,18.0,49.4,38.89,36.81,74.85,19.6,188.6,141.18,42.2,33.15,70.36,22.42,90.19,114.62,66.0,10.66,20.07,26.19,65.82,372.29,42.37,37.63,18.43,79.19,22.82,168.42,62.29,53.81,161.48,38.28,521.21,36.75,348.05,336.81,23.6,1512.23,1052.73,516.11,29.54,185.33,1126.67,216.74,31.23,77.6,121.71,30.16,22.52,303.22,801.1,285.31
2023-09-22,139.06,311.42,38.54,625.76,132.04,397.23,2850.0,107.18,47.01,17.55,180.88,24.76,23.37,60.61,86.59,94.28,34.78,26.12,86.41,7.64,29.55,68.75,40.26,102.89,18.53,50.81,39.94,37.52,76.77,19.83,190.51,144.82,44.16,34.01,72.62,22.91,91.3,113.2,67.06,10.8,20.4,26.32,67.27,374.44,43.54,39.06,19.0,81.03,22.98,170.56,62.49,54.91,162.04,38.47,525.21,37.45,348.15,339.02,23.6,1517.37,1072.52,513.03,29.16,187.42,1147.72,220.18,31.35,79.02,138.58,30.16,22.73,314.84,815.36,285.33
2023-09-25,140.94,321.12,38.96,631.83,138.34,401.2,2901.1,111.0,46.19,17.32,184.35,24.61,23.51,60.82,88.4,94.32,36.66,27.53,86.24,7.61,29.79,70.03,42.1,104.05,18.75,50.63,40.49,37.98,77.68,19.89,191.57,146.42,44.28,34.32,72.82,23.22,90.77,115.84,67.36,10.87,20.87,26.25,68.19,379.49,44.01,38.69,19.32,81.34,25.75,171.87,62.9,60.4,162.93,38.66,527.37,37.48,354.31,336.37,24.01,1516.52,1080.8,530.96,30.92,187.61,1174.52,223.13,31.52,79.96,137.13,30.46,22.84,316.0,826.98,288.56
2023-09-26,140.17,321.94,38.64,632.53,136.63,399.14,2891.39,110.67,45.66,16.9,181.52,24.39,23.23,59.57,87.58,93.6,37.1,27.42,86.53,7.57,29.4,69.9,42.39,103.64,18.52,49.4,39.57,37.9,76.7,19.72,191.64,144.07,43.68,34.24,72.12,22.96,89.11,114.49,66.73,10.78,20.92,26.36,68.22,379.17,43.79,38.85,19.45,79.7,26.21,170.72,62.08,58.72,165.26,37.96,520.56,36.96,355.18,328.84,23.51,1507.09,1078.12,538.27,30.38,187.04,1162.4,220.18,31.1,79.37,134.26,30.07,22.62,312.08,811.83,284.46
2023-09-27,147.17,326.58,39.43,634.86,141.1,409.92,2930.85,110.2,45.5,17.44,180.43,24.9,23.71,61.85,91.79,95.24,39.97,28.11,88.54,7.68,30.38,74.83,44.47,112.19,19.03,51.76,40.47,39.01,78.56,20.07,195.87,152.92,46.2,38.87,73.51,23.26,89.8,115.17,74.38,10.92,21.42,27.12,70.82,382.38,45.6,39.59,19.83,80.47,25.67,172.8,62.69,60.22,168.79,38.63,523.48,38.04,355.18,356.73,24.1,1528.51,1085.14,544.16,30.54,189.13,1169.41,226.08,31.68,81.02,133.82,30.61,22.95,313.69,862.58,282.69
2023-10-20,129.92,305.01,37.44,570.09,112.3,428.33,2763.32,107.84,42.91,16.06,168.16,24.4,21.95,60.43,95.13,89.22,41.42,24.89,77.52,7.26,33.33,78.96,39.26,120.4,17.69,48.29,35.9,39.46,73.74,18.97,179.22,141.32,41.02,40.74,68.04,22.65,77.97,102.76,77.15,10.24,18.91,27.96,69.49,370.98,45.13,39.74,19.1,73.09,23.78,157.9,59.83,54.96,168.47,35.61,490.83,35.71,339.39,376.64,22.34,1400.54,1022.91,514.57,29.23,184.19,1055.22,207.4,29.78,77.25,131.67,29.43,22.08,355.36,817.13,268.82
2023-10-23,128.64,308.83,36.76,576.51,109.23,423.09,2785.96,109.01,41.34,15.85,172.09,24.94,21.54,58.79,92.75,86.58,43.04,24.46,73.68,7.05,31.48,76.6,37.87,118.54,17.24,46.46,35.19,39.07,72.5,18.61,178.66,136.48,40.78,41.62,65.43,22.05,77.82,102.36,73.86,9.92,18.5,27.53,68.23,371.83,44.51,38.6,18.51,75.81,24.52,155.38,58.39,53.52,164.53,34.97,485.64,35.26,340.45,370.45,22.0,1400.83,1030.32,515.98,28.31,182.29,1059.04,202.98,29.0,76.19,132.95,28.64,21.53,354.72,813.09,270.71
2023-10-24,130.0,306.92,37.44,581.18,113.3,429.44,2796.31,111.97,43.14,15.95,169.03,25.11,22.67,59.68,93.52,89.04,47.53,24.83,78.32,7.28,31.8,80.12,39.82,115.48,17.89,47.34,36.33,40.16,73.05,19.24,185.8,136.64,40.51,43.18,66.72,22.56,80.21,101.31,71.96,10.28,18.74,28.4,69.53,376.44,45.99,41.58,19.02,76.19,25.07,156.03,59.42,55.14,172.24,35.67,492.78,36.09,334.67,383.28,22.92,1409.4,1104.23,518.41,29.0,184.76,1066.7,204.94,30.11,77.37,140.18,30.07,22.24,358.25,801.73,271.54
2023-10-25,130.69,291.63,37.29,581.18,114.43,421.03,2792.43,113.26,43.31,15.47,163.7,24.26,22.76,61.16,90.09,91.73,47.12,24.55,79.08,7.36,30.97,80.32,38.97,114.61,18.15,47.36,35.75,40.06,73.62,19.16,182.63,133.32,39.4,42.17,67.47,22.59,75.53,98.99,71.46,10.29,18.65,27.77,70.23,364.1,45.83,39.71,18.85,76.39,25.2,153.51,60.03,55.6,172.32,35.7,487.26,36.82,310.89,382.84,23.18,1408.83,1111.49,511.88,29.08,186.28,1059.68,206.42,30.32,77.6,137.64,29.87,22.79,355.75,732.29,269.13
2023-10-26,130.52,293.27,37.55,582.11,115.46,434.51,2875.22,114.21,43.11,15.52,170.44,23.84,22.77,60.46,92.0,89.88,47.14,24.42,78.72,7.37,31.44,80.54,38.75,116.63,18.08,47.2,35.26,39.87,72.8,19.22,185.84,131.58,39.2,43.65,67.39,22.7,76.24,99.57,71.13,10.38,18.75,28.37,61.29,376.74,48.87,40.11,19.2,77.05,25.65,155.16,60.65,54.96,174.89,35.8,491.7,36.93,313.01,383.28,23.09,1422.54,1127.1,511.11,28.93,191.03,1119.01,207.4,30.65,77.72,134.11,29.77,23.01,363.01,724.84,268.19
2023-10-27,143.58,312.79,38.8,612.11,127.02,439.91,2936.67,118.52,44.53,16.42,174.48,26.23,23.46,64.17,94.5,94.12,51.57,25.87,82.91,7.49,32.61,82.03,41.3,123.97,19.2,49.1,36.64,43.35,76.05,20.37,185.94,141.24,41.6,43.65,72.43,23.87,77.41,104.03,75.37,10.79,19.05,30.04,65.9,378.53,51.06,40.98,20.58,81.9,30.78,157.46,61.67,57.16,176.74,36.72,503.91,38.42,329.95,400.1,24.69,1442.53,1188.15,549.41,29.92,197.11,1152.19,215.27,31.89,80.55,131.35,29.67,23.67,394.92,771.05,277.65
2023-10-30,145.21,322.89,39.64,618.29,130.79,451.49,3013.0,125.56,45.89,17.58,180.67,27.1,24.43,67.07,91.43,94.6,50.56,27.51,76.7,7.65,33.47,81.08,44.63,132.16,20.3,50.74,37.37,45.72,79.2,20.88,193.31,150.74,45.89,43.71,72.75,24.41,77.82,102.54,77.26,10.97,19.87,32.14,65.84,367.48,52.03,41.48,20.75,82.06,32.33,157.95,62.9,58.14,187.18,37.13,502.94,38.66,333.9,413.38,25.69,1447.1,1219.46,549.8,31.07,198.25,1164.95,221.16,33.04,82.08,137.27,30.26,23.94,400.7,841.75,295.64
2023-10-31,146.49,319.34,39.9,599.27,126.56,457.67,3100.97,126.32,46.65,17.41,180.66,26.66,24.31,65.01,93.01,95.42,49.96,27.14,76.95,7.66,34.78,82.87,43.6,126.36,20.26,54.14,37.4,45.88,79.81,19.68,189.17,141.62,45.5,44.46,72.84,23.43,77.57,101.21,78.02,11.36,20.12,32.58,63.83,359.83,51.22,41.23,19.44,83.35,31.89,157.84,63.1,57.97,192.32,37.52,501.64,39.32,337.08,414.7,25.95,1452.53,1227.43,550.56,31.3,199.96,1168.14,221.16,33.46,82.43,134.91,32.18,23.99,402.3,842.13,298.71
2023-11-01,143.5,317.57,40.0,602.77,126.08,455.93,3102.91,125.3,46.17,17.34,180.45,26.56,24.5,65.03,88.05,95.49,50.11,27.29,76.08,7.7,34.78,80.47,42.88,124.74,20.26,54.37,37.5,44.55,79.84,19.44,189.86,137.8,45.1,44.01,72.06,23.22,76.53,99.4,77.38,11.31,20.1,33.29,63.5,358.56,51.78,40.51,19.66,82.8,31.35,157.62,63.72,58.14,192.72,37.68,493.1,39.73,335.73,405.85,26.28,1456.53,1232.95,543.39,31.38,201.86,1175.16,220.67,34.03,82.08,137.71,31.1,23.99,408.28,830.26,295.35
2023-11-02,141.71,320.3,39.79,599.5,125.53,457.36,3098.38,125.09,45.81,17.06,180.47,26.2,24.13,63.08,87.57,94.62,46.86,26.5,76.08,7.69,33.77,78.74,42.47,126.66,20.08,51.7,37.27,44.17,80.4,19.44,188.97,137.62,44.85,43.73,72.06,22.85,75.8,99.39,75.33,11.03,19.67,32.93,61.96,359.04,50.8,40.12,20.93,79.53,30.94,155.32,63.31,58.03,190.39,37.13,505.97,39.8,334.57,409.39,25.61,1453.1,1197.93,541.08,31.07,200.53,1167.5,218.21,33.66,81.25,138.44,31.74,23.83,412.58,833.29,295.97
2023-11-03,141.02,317.84,39.43,594.6,129.88,465.92,3073.16,124.25,47.16,17.04,181.24,26.18,24.1,62.58,88.46,94.53,47.73,26.3,76.76,7.67,34.0,80.33,42.96,127.29,19.89,51.53,37.36,43.45,80.36,19.4,188.87,140.31,45.07,43.36,72.16,22.93,77.61,102.52,77.11,11.0,19.93,31.66,63.96,359.08,50.42,40.1,20.73,81.78,31.23,157.62,62.69,57.85,191.59,37.26,502.29,39.7,333.9,418.69,25.44,1457.1,1192.17,540.32,30.54,198.63,1172.6,219.69,32.92,80.78,130.47,31.15,23.72,408.08,848.44,295.19
2023-11-06,142.73,327.13,39.95,595.42,135.39,458.31,3126.2,129.76,48.04,17.92,186.53,27.8,24.75,66.2,93.43,96.03,47.73,27.29,81.26,7.73,35.85,83.12,42.96,131.18,20.27,54.53,39.3,44.68,84.03,20.17,188.66,158.63,48.25,44.5,75.38,24.2,79.61,105.06,78.04,11.16,20.64,32.46,66.84,363.57,51.85,41.16,20.51,81.97,31.47,158.83,63.1,58.84,190.31,37.74,505.43,40.43,334.67,415.59,25.27,1468.24,1198.72,541.85,30.69,201.1,1183.45,223.13,33.7,82.08,135.86,31.83,23.78,419.96,900.33,297.88
2023-11-07,142.56,325.62,40.05,591.22,137.48,462.91,3132.67,127.11,48.79,17.87,183.4,28.03,24.63,66.98,94.3,97.01,48.51,26.98,81.29,7.73,37.72,85.29,43.25,128.81,20.16,53.79,39.51,44.06,84.04,19.95,189.21,158.65,48.0,44.2,77.66,24.17,79.07,105.81,76.79,11.68,20.38,32.52,67.6,348.22,52.48,41.33,20.19,81.7,32.44,157.29,62.9,58.84,191.19,37.61,505.97,40.5,335.73,409.84,25.27,1454.82,1206.77,529.56,30.54,201.1,1170.05,222.64,33.66,81.72,126.73,31.69,23.99,407.63,894.02,295.14
2023-11-08,143.33,334.09,40.47,584.22,136.63,463.54,3187.65,130.42,48.17,18.34,186.63,28.5,24.67,80.37,96.96,101.75,49.62,26.86,82.22,7.83,40.12,84.18,43.4,132.26,20.45,54.8,39.92,44.06,85.78,20.27,192.22,160.07,48.13,43.75,81.57,24.45,79.08,107.56,75.64,12.86,20.51,34.35,68.98,365.97,53.58,42.18,20.69,83.45,32.21,158.94,63.1,59.36,191.43,38.15,520.56,40.71,336.59,405.41,25.69,1453.39,1235.08,531.22,31.0,202.43,1158.57,225.1,34.53,82.55,130.62,33.9,24.38,412.26,894.78,299.42
2023-11-09,141.53,328.63,40.11,583.98,134.59,464.97,3129.43,129.52,47.65,17.95,186.31,27.19,24.92,82.49,93.49,98.43,42.58,26.37,81.0,7.87,40.31,84.07,41.01,132.14,20.17,53.81,40.12,43.0,85.62,19.93,193.76,156.25,48.62,43.3,80.11,24.18,79.19,104.34,78.66,11.91,20.48,34.77,68.45,366.21,52.01,41.43,22.2,81.71,30.63,159.49,62.9,58.32,188.94,37.8,511.59,40.15,333.13,408.51,25.44,1449.68,1237.53,536.22,30.46,201.1,1150.27,220.18,34.16,81.37,124.91,33.36,23.83,406.93,881.02,296.6
2023-11-10,147.6,331.49,40.31,592.5,136.6,471.95,3130.08,128.13,47.61,18.25,190.43,27.07,24.88,82.88,93.32,97.76,42.57,26.97,80.28,7.87,41.83,83.58,41.26,132.52,20.17,53.76,39.94,42.21,85.2,20.21,196.11,153.63,49.14,43.58,79.78,24.38,78.59,104.2,76.18,12.07,20.35,33.84,68.68,370.45,52.04,41.58,23.28,84.52,30.85,165.02,63.31,58.55,193.28,38.25,512.24,40.46,334.57,408.51,25.44,1444.82,1265.37,546.72,30.46,200.91,1129.86,221.66,34.65,81.49,122.91,33.01,24.43,405.71,881.4,297.86
2023-11-13,154.86,325.21,40.37,585.27,133.17,477.5,3059.57,126.02,47.41,18.17,189.04,26.51,24.87,77.81,91.29,97.97,42.53,26.38,81.05,8.03,39.41,82.24,42.01,128.27,19.98,53.58,40.19,42.32,85.91,20.19,200.55,154.69,47.93,43.71,79.76,24.72,77.59,101.99,77.41,11.71,20.43,33.73,67.21,356.4,52.59,41.61,23.13,83.14,30.37,161.3,63.1,58.37,192.56,38.15,512.13,40.67,329.08,408.51,25.78,1437.39,1240.68,538.52,30.61,198.25,1120.93,222.64,34.49,81.72,122.15,32.67,24.6,406.8,870.29,295.34
2023-11-14,154.01,319.21,40.16,586.43,129.58,475.12,3042.75,128.19,48.53,18.73,189.76,26.71,24.95,76.04,90.87,97.56,42.54,26.38,82.32,8.02,39.96,84.86,41.97,131.24,19.96,54.5,40.77,42.14,86.31,20.23,201.25,157.82,48.88,44.18,80.98,24.67,77.6,103.23,74.61,11.83,20.43,33.76,71.54,357.55,52.63,41.71,23.47,82.9,29.94,166.5,63.1,58.32,192.64,38.06,515.16,40.74,327.06,410.72,25.53,1436.82,1242.26,530.32,30.54,197.49,1125.39,223.13,34.37,82.31,126.36,31.98,24.43,401.98,868.52,299.18
2023-11-15,152.64,320.71,39.9,586.55,124.56,475.12,3061.51,125.85,48.46,18.99,188.06,26.91,24.94,75.66,91.07,97.92,43.58,27.26,83.19,8.05,38.24,84.11,42.65,130.68,19.97,56.87,40.48,42.37,85.88,20.21,201.1,157.06,49.0,43.38,80.89,24.68,78.37,104.05,75.17,11.92,20.52,33.7,71.26,353.98,53.11,41.47,23.72,84.22,30.79,168.69,63.31,58.37,191.92,38.09,526.29,40.74,329.28,401.43,25.53,1447.68,1255.27,532.37,30.69,198.06,1124.76,223.62,34.74,82.31,142.62,32.03,24.38,403.27,868.9,303.86
