date,sh600022_daily,sh600111_daily,sh600114_daily,sh600117_daily,sh600126_daily,sh600143_daily,sh688052_daily,sh688065_daily,sh688077_daily,sh688082_daily,sh688093_daily,sh688099_daily,sh688102_daily,sh688110_daily,sh688116_daily,sh688119_daily,sh688120_daily,sh688122_daily,sh688123_daily,sh688126_daily,sh688130_daily,sh688135_daily,sh688141_daily,sh688143_daily,sh688147_daily,sh688148_daily,sh688153_daily,sh688186_daily,sh688200_daily,sh688233_daily,sh688256_daily,sh688299_daily,sh688368_daily,sh688399_daily,sh688508_daily,sh688521_daily,sh688536_daily,sh688550_daily,sh688595_daily,sh688598_daily,sh688608_daily,sh688689_daily,sh688699_daily,sh688711_daily,sh688733_daily,sh688779_daily,sh688786_daily,sh688798_daily,sh688981_daily,sz000017_daily,sz000408_daily,sz000426_daily,sz300046_daily,sz300077_daily,sz300127_daily
2023-09-18,8.95,451.34,69.69,10.0,25.05,170.49,173.22,79.36,37.38,106.96,27.8,68.53,16.45,33.85,38.55,5.36,278.81,73.46,75.79,20.4,42.97,33.57,31.32,44.11,44.35,9.21,57.97,22.05,293.69,31.95,129.2,14.93,116.88,57.06,57.83,62.85,287.81,70.47,41.09,114.92,125.43,26.15,63.67,82.28,26.83,9.63,44.96,99.84,49.63,15.06,159.43,160.75,70.34,61.47,49.97
2023-09-19,8.95,445.51,69.96,10.5,25.11,169.65,170.78,78.49,36.32,105.78,26.69,67.5,16.04,34.59,38.0,5.33,276.21,72.73,76.74,20.38,42.52,33.1,30.81,43.85,43.8,9.06,56.02,21.55,290.6,32.27,126.79,14.69,115.68,56.98,57.58,61.15,290.04,67.68,40.13,115.69,125.96,25.84,62.96,80.41,26.64,9.44,44.62,99.81,49.35,14.73,159.63,161.43,69.81,60.33,48.09
2023-09-20,9.01,438.88,71.9,10.03,25.23,168.81,165.2,78.35,35.76,103.13,26.47,66.75,15.94,35.02,36.99,5.3,268.01,71.16,76.35,20.35,41.37,33.17,30.33,43.21,43.01,8.89,53.96,21.41,289.42,31.5,123.3,14.44,112.94,56.54,56.54,60.34,282.85,66.4,39.67,112.91,122.41,25.21,61.48,79.09,26.33,9.06,44.33,97.15,49.34,14.47,158.89,160.24,68.72,59.56,46.74
2023-09-21,8.89,434.26,73.1,9.75,25.11,167.97,165.96,77.98,35.29,100.97,26.24,65.86,15.8,34.38,36.78,5.24,267.38,69.05,74.09,20.01,41.32,33.25,30.15,44.03,42.7,8.86,54.4,21.13,282.77,31.14,123.8,14.4,112.37,55.93,56.99,59.81,282.66,65.49,39.47,111.58,120.29,25.24,61.65,78.87,26.11,9.03,44.19,97.7,49.5,14.25,157.47,158.2,68.76,59.77,46.19
2023-09-22,8.89,443.3,74.24,10.11,25.23,170.07,171.34,78.13,36.46,106.45,26.87,67.12,17.03,34.97,37.94,5.31,270.53,68.34,74.88,19.98,42.32,33.19,31.3,45.75,43.47,9.16,59.38,21.65,292.07,31.4,130.49,14.72,113.53,57.52,58.08,62.18,293.22,66.86,40.48,114.99,121.64,25.91,63.25,81.06,26.6,9.1,44.39,96.87,51.2,14.41,158.01,159.56,70.12,61.52,46.71
2023-09-25,8.83,437.47,75.58,9.78,24.93,169.44,170.69,77.57,36.83,103.58,26.93,64.4,16.83,34.16,38.21,5.25,270.57,67.07,72.37,19.79,42.29,32.85,30.7,44.57,43.47,8.96,58.24,21.2,289.73,31.06,126.13,14.68,111.23,57.41,56.95,61.04,289.37,67.19,40.51,114.23,120.05,25.62,61.75,81.25,26.32,8.93,44.39,94.85,51.33,14.15,159.23,160.92,69.15,60.33,46.32
2023-09-26,8.77,434.86,74.31,9.28,24.76,167.55,168.72,77.64,35.71,101.87,26.8,65.2,16.76,33.83,37.61,5.19,272.08,65.52,71.7,19.43,42.95,32.79,30.45,43.48,42.61,8.71,58.29,20.86,289.11,30.4,130.42,14.46,110.66,56.92,55.83,59.99,277.4,65.74,39.7,111.95,115.66,25.41,60.92,79.98,25.86,8.82,44.0,94.09,50.06,14.15,152.53,161.6,68.72,59.87,45.73
2023-09-27,8.71,437.87,73.57,9.15,24.46,168.18,170.1,78.59,36.33,102.57,26.72,64.17,16.73,32.97,39.07,5.2,270.17,66.08,72.69,19.24,43.25,32.58,30.39,44.57,43.01,8.95,57.5,21.21,291.4,30.37,126.8,14.49,110.2,58.26,55.97,60.61,277.19,67.0,40.1,118.8,113.22,25.2,61.16,80.37,26.19,8.86,43.99,93.1,50.66,14.21,155.1,164.5,68.59,58.99,45.99
2023-10-20,8.35,418.98,76.99,8.43,23.52,161.65,175.57,73.11,34.31,116.6,25.82,58.77,15.57,35.75,38.88,5.0,313.04,66.5,77.64,17.84,41.6,32.85,31.78,42.23,41.2,8.54,57.24,20.47,266.79,29.47,135.55,14.53,105.98,54.26,53.93,56.06,235.82,63.12,43.81,129.31,111.9,25.09,59.53,73.81,23.13,8.67,40.11,98.78,57.1,13.24,146.09,166.88,68.02,60.85,45.05
2023-10-23,8.23,401.9,78.86,8.21,22.82,156.18,171.3,71.81,32.57,115.47,25.23,57.22,15.44,34.92,35.83,4.89,304.91,64.73,76.76,17.62,40.09,31.84,28.7,41.32,39.22,8.05,57.97,19.66,255.96,28.4,108.44,13.97,103.55,52.83,51.41,53.96,224.84,60.2,44.72,125.92,108.78,24.79,57.23,69.48,22.4,8.29,38.44,95.62,56.79,12.85,146.09,158.2,65.87,58.12,43.57
2023-10-24,8.29,414.76,76.72,8.35,23.05,157.86,179.54,74.37,35.35,123.5,26.31,57.32,15.26,35.81,36.01,4.98,316.36,66.65,76.0,17.97,41.74,32.92,29.76,42.39,41.04,8.34,60.93,20.19,273.19,30.35,108.66,14.48,105.45,53.99,53.11,55.46,224.61,62.66,45.19,125.42,108.36,25.81,59.73,71.61,23.09,8.47,39.24,97.1,55.05,13.4,147.72,159.56,68.24,59.92,45.34
2023-10-25,8.47,408.33,82.61,8.38,23.99,156.81,181.02,74.75,35.19,117.43,25.53,58.37,15.19,35.68,36.56,5.05,309.49,66.65,76.27,18.05,41.92,32.67,30.8,44.41,41.01,8.33,58.41,20.46,257.1,30.47,112.68,14.74,106.23,54.24,53.58,56.5,221.55,61.79,50.83,123.85,114.28,25.66,60.43,71.97,23.08,8.53,39.98,96.94,54.68,13.63,146.97,160.24,68.41,61.0,44.97
2023-10-26,8.41,412.35,81.4,8.46,24.05,154.29,182.16,75.17,35.31,124.46,25.82,57.5,15.23,34.47,36.01,5.06,312.03,66.04,74.65,18.31,41.83,31.9,30.04,44.57,40.35,8.3,61.15,20.48,257.34,30.57,111.26,14.7,107.48,53.86,53.31,56.52,223.85,62.5,53.76,120.03,114.18,25.5,59.31,72.69,23.25,8.46,39.58,96.76,54.89,13.53,148.8,159.9,70.25,59.82,45.18
2023-10-27,8.53,417.18,82.27,8.46,24.58,158.5,182.37,74.87,35.58,123.53,26.54,57.59,15.82,36.3,39.31,5.09,305.19,67.0,78.62,18.41,41.69,31.61,30.68,44.15,43.19,8.56,62.22,20.69,268.46,30.59,109.16,14.2,105.64,58.1,54.33,57.81,226.05,64.79,50.86,123.93,115.89,26.01,60.24,73.64,23.91,8.79,41.14,99.78,56.98,13.95,150.63,161.6,71.12,60.02,45.41
2023-10-30,8.59,420.19,89.37,8.51,25.17,160.6,194.91,76.39,36.52,120.94,27.55,60.7,16.31,36.99,43.73,5.12,305.16,68.11,86.63,18.36,43.88,33.84,34.14,49.22,43.26,8.7,70.65,20.57,264.77,31.91,109.68,14.66,114.68,57.2,56.09,54.63,239.01,67.37,56.33,122.63,124.78,27.39,64.07,76.89,24.41,8.88,42.71,116.35,58.3,14.02,151.78,155.65,72.48,61.98,45.83
2023-10-31,8.59,419.99,86.29,8.6,25.29,161.65,201.87,75.44,36.86,120.94,27.31,60.3,15.71,37.72,43.38,5.09,317.62,66.69,83.6,18.13,44.2,33.54,33.43,48.64,41.43,8.46,71.05,20.34,267.21,32.0,107.23,14.38,116.62,59.49,55.64,53.35,240.64,68.2,56.9,116.88,125.05,27.18,66.11,75.54,23.9,8.75,42.88,116.88,57.25,13.99,151.58,159.73,72.83,61.57,45.57
2023-11-01,8.53,417.98,86.29,8.82,25.4,163.13,201.06,75.71,37.28,118.42,26.4,61.14,15.88,37.8,42.62,5.1,314.64,68.92,82.22,18.01,44.8,33.01,33.46,47.24,40.56,8.49,70.04,20.53,268.06,31.53,108.0,14.35,118.75,58.66,55.63,53.34,238.77,68.8,55.79,111.83,126.47,27.33,65.95,76.12,24.24,8.75,43.0,116.63,58.21,14.05,150.97,158.54,72.96,61.88,46.04
2023-11-02,8.53,415.57,85.82,8.79,25.11,160.39,197.72,74.91,36.68,116.72,26.01,60.73,15.46,36.99,42.8,5.04,304.81,65.73,81.82,17.96,43.13,31.84,32.5,46.73,39.88,8.32,68.52,19.81,263.43,31.05,104.75,14.18,115.42,57.82,54.39,52.93,228.84,67.33,54.1,108.74,123.72,26.65,64.18,73.96,23.83,8.67,43.43,114.74,57.31,14.02,150.02,154.8,71.91,60.85,45.83
2023-11-03,8.53,423.61,87.76,8.65,24.87,161.86,208.12,75.34,37.41,118.03,26.8,63.73,16.02,39.12,42.49,5.07,313.94,66.46,88.13,18.37,44.68,33.94,34.01,47.37,40.88,8.51,68.64,20.19,280.15,32.28,109.03,14.54,118.82,58.2,57.23,56.26,238.42,67.79,56.52,113.95,125.71,27.96,66.67,80.45,24.4,8.71,44.42,118.38,57.86,14.08,150.22,153.1,73.75,63.42,46.48
2023-11-06,8.53,433.25,96.53,8.68,24.99,165.23,215.58,75.85,38.51,116.8,27.6,65.57,16.53,39.28,44.68,5.16,315.15,67.89,90.51,18.83,45.33,34.5,34.39,46.79,42.26,8.85,71.54,21.27,303.25,32.86,116.77,15.2,123.12,59.95,58.37,57.0,253.01,69.31,58.1,120.62,130.54,28.36,67.16,81.08,25.36,8.97,46.08,120.43,57.3,14.34,152.32,156.33,74.63,64.09,47.68
2023-11-07,8.53,433.86,98.94,8.62,25.11,165.02,210.67,75.04,39.14,116.65,27.65,66.63,16.87,38.51,44.91,5.16,314.42,67.74,91.5,18.65,45.26,34.65,36.93,48.33,42.9,8.8,69.99,21.15,299.38,32.7,122.82,15.31,122.4,59.5,58.05,59.36,249.63,68.86,56.43,120.65,131.25,28.55,67.6,81.05,25.29,8.85,46.56,123.93,57.55,14.44,153.07,155.31,74.76,64.81,48.17
2023-11-08,8.41,429.64,96.94,9.04,24.87,163.76,203.77,72.76,38.62,118.66,27.81,65.19,18.0,38.51,45.87,5.5,324.97,68.67,95.28,18.72,44.8,34.93,38.09,46.41,43.46,8.75,70.39,21.05,303.05,33.57,134.99,15.27,120.74,62.36,58.32,59.9,252.14,69.44,57.31,121.55,130.85,28.37,67.26,80.29,25.26,8.84,44.44,120.84,58.31,14.44,152.25,158.03,74.23,64.56,47.68
2023-11-09,8.47,427.42,93.19,8.93,25.05,163.76,198.71,73.36,38.2,114.61,27.24,64.54,17.95,38.07,45.22,5.35,318.74,70.65,91.3,18.55,44.24,34.25,36.99,45.78,43.18,8.7,67.62,20.96,302.98,34.96,132.52,15.09,119.94,60.26,57.61,59.11,248.95,69.58,56.16,123.27,130.44,28.01,66.19,79.44,25.24,8.82,43.92,119.03,57.0,14.28,153.81,157.52,73.53,63.89,47.34
2023-11-10,8.41,425.82,95.19,9.06,24.99,162.5,196.72,73.36,38.26,113.61,27.25,65.49,17.95,38.52,45.49,5.29,325.18,71.28,91.75,18.32,43.96,34.58,36.22,45.83,43.21,8.6,66.15,20.92,307.89,34.29,136.99,15.07,119.61,59.84,57.95,58.56,247.3,68.96,55.44,123.48,131.27,27.93,66.37,81.31,25.36,8.77,44.34,115.67,54.39,14.25,157.6,155.31,73.44,64.09,47.36
2023-11-13,8.53,426.82,96.06,8.95,26.46,163.76,198.41,72.5,38.29,115.78,27.26,65.37,18.46,39.02,44.59,5.33,325.01,74.19,91.2,18.5,45.13,35.04,34.76,48.59,43.39,8.69,65.5,21.36,307.34,34.27,135.19,15.07,120.37,61.56,58.32,59.38,247.71,69.69,59.02,125.12,136.46,28.52,66.87,81.08,25.55,8.78,44.41,114.81,54.24,14.47,162.55,154.12,74.28,65.07,47.88
2023-11-14,8.47,426.22,100.28,8.87,29.11,163.34,205.25,72.69,38.07,119.31,27.35,67.36,18.8,40.13,45.71,5.38,329.04,73.78,91.1,18.69,45.28,35.6,35.12,49.54,43.8,8.68,67.19,21.31,307.29,35.12,153.02,15.32,123.2,61.19,59.37,60.75,251.23,70.12,64.61,125.51,145.36,28.65,68.53,81.6,26.25,8.8,44.8,115.55,54.65,14.38,163.36,151.23,75.02,65.74,47.75
2023-11-15,8.53,431.44,97.47,8.76,32.05,169.65,206.42,74.28,38.65,117.82,27.7,68.7,19.25,39.8,45.62,5.34,321.98,73.05,91.83,18.5,45.19,35.26,34.68,48.85,43.07,8.91,66.69,21.82,304.18,34.49,151.5,15.35,122.92,61.59,59.21,60.26,250.65,72.08,63.85,124.55,150.7,28.8,68.33,80.23,31.5,8.9,45.24,115.92,54.32,14.31,165.79,152.25,74.63,65.59,48.01
2023-11-16,8.47,423.41,97.07,8.65,31.11,166.07,200.58,73.7,37.74,114.35,27.57,66.79,19.41,40.38,44.16,5.28,311.06,72.11,90.92,18.08,44.86,34.74,34.59,50.14,41.59,8.61,65.8,21.16,296.69,34.69,151.95,15.19,121.07,60.38,57.97,58.76,245.05,73.76,60.31,119.01,148.09,28.49,67.5,78.33,35.09,8.69,45.61,112.43,53.42,14.21,166.95,150.04,73.88,64.4,47.34
2023-11-17,8.47,424.41,95.13,8.57,33.46,167.34,203.34,73.7,37.91,115.23,27.83,67.33,19.21,39.03,43.91,5.29,316.21,72.7,90.96,18.08,45.06,35.17,36.1,55.22,43.01,8.79,65.53,21.32,296.0,36.44,153.7,15.32,121.93,61.88,58.54,59.04,245.17,73.99,60.61,117.91,145.56,28.69,68.48,78.25,41.0,8.76,47.79,111.51,53.7,14.34,167.15,154.97,74.41,64.56,47.99
2023-11-20,8.47,427.83,97.27,8.54,33.7,166.92,207.66,73.46,38.07,114.37,28.19,65.97,19.02,38.24,44.43,5.33,316.24,74.59,88.54,18.01,44.97,35.17,35.11,53.19,44.08,8.91,63.09,21.66,292.53,38.65,165.43,15.38,121.74,62.34,57.98,59.01,246.35,74.71,58.55,132.34,143.17,28.76,69.03,78.16,37.77,8.83,45.97,108.36,53.92,14.41,165.86,152.93,75.15,64.92,48.59
2023-11-21,8.47,424.01,93.59,8.6,32.81,166.28,198.9,74.13,37.13,113.03,27.71,64.9,19.21,37.23,43.79,5.35,311.58,75.03,88.44,17.88,44.48,34.37,32.99,49.43,42.4,8.74,63.51,21.33,291.15,39.54,155.0,15.15,119.79,61.85,57.35,57.31,251.02,72.35,57.61,128.99,142.56,28.21,67.41,76.93,34.43,8.74,45.5,108.03,53.61,14.44,165.86,154.97,73.79,64.3,47.62
2023-11-22,8.47,415.97,90.04,8.62,32.93,164.18,193.12,73.11,36.19,109.7,27.18,64.13,18.37,36.31,42.74,5.27,307.58,74.72,85.29,17.61,44.06,33.69,31.85,47.79,41.35,8.59,63.29,20.7,285.66,37.46,152.78,14.85,116.66,61.34,55.72,56.28,246.51,72.5,56.41,124.12,140.5,27.87,66.0,73.25,34.94,8.51,44.73,106.06,52.64,14.57,162.95,152.76,72.61,63.01,46.92
2023-11-23,8.53,416.77,94.12,8.57,34.46,165.02,197.37,73.79,36.61,111.56,27.77,64.61,18.85,37.62,42.86,5.29,316.36,77.09,87.83,17.76,44.99,34.33,31.89,48.16,41.65,8.68,63.78,20.99,286.02,37.67,152.03,15.15,117.21,62.29,57.15,56.48,242.34,72.66,57.19,126.54,141.96,28.14,67.78,73.87,33.72,8.53,45.85,108.59,53.38,14.57,165.25,153.44,73.97,63.32,47.39
2023-11-24,8.65,409.94,90.64,8.49,34.22,163.34,197.57,73.73,35.87,111.5,27.03,63.64,18.71,37.49,42.32,5.22,310.36,74.62,84.68,17.56,43.64,33.29,31.2,48.63,40.2,8.49,63.32,20.65,278.93,35.42,142.08,14.81,114.57,62.52,55.85,54.48,233.44,71.9,56.17,122.72,141.56,27.43,64.59,72.09,32.32,8.41,45.74,106.93,54.09,14.41,164.58,151.57,72.52,61.36,46.14
2023-11-27,8.53,403.71,91.04,8.6,33.7,162.28,209.66,73.83,36.06,114.27,27.32,63.06,18.97,39.22,41.89,5.22,327.06,75.52,86.11,18.02,44.35,34.87,31.69,49.56,40.61,8.41,64.4,20.73,280.95,35.78,144.01,14.91,116.4,63.43,56.13,54.79,239.16,72.33,57.52,120.06,142.84,28.18,66.71,72.8,32.95,8.36,45.46,109.07,54.61,14.44,163.02,155.31,73.66,61.77,46.32
2023-11-28,8.59,405.52,93.45,8.6,33.28,162.71,211.77,74.2,36.78,113.72,27.7,63.39,19.24,39.83,42.8,5.27,326.4,76.7,88.12,18.11,45.0,35.08,33.36,49.39,40.65,8.57,64.38,20.95,283.13,37.46,144.1,15.11,117.38,62.35,56.96,55.29,241.03,72.13,58.34,120.82,142.98,29.07,68.28,72.82,33.43,8.37,45.66,108.2,54.55,14.44,163.56,155.31,74.14,61.98,46.69
2023-11-29,8.47,403.51,92.58,8.57,32.05,160.39,215.48,75.44,36.93,111.94,27.54,62.11,19.76,40.01,43.6,5.16,328.23,76.67,87.41,17.67,45.1,35.04,33.82,50.92,42.94,8.37,66.03,20.53,281.51,39.3,142.8,15.11,116.68,60.87,56.69,54.11,241.81,74.4,57.52,120.67,143.06,29.7,67.72,74.19,32.87,8.01,46.09,107.1,53.7,14.57,162.34,155.48,74.23,61.67,46.79
2023-12-08,8.47,394.27,86.69,8.16,30.99,160.6,225.36,73.93,34.19,111.69,25.59,62.54,19.9,39.07,40.76,5.0,330.61,76.18,84.7,17.4,42.24,32.66,32.55,47.3,37.15,7.86,66.8,19.4,259.43,35.43,169.42,14.03,111.13,60.51,54.04,54.98,230.02,74.36,56.59,108.6,136.41,27.7,62.68,63.77,31.59,7.75,44.15,102.77,52.55,13.92,162.82,153.44,69.86,59.46,44.71
2023-12-11,8.53,395.07,90.44,8.16,31.46,164.6,236.42,77.0,34.34,111.5,26.12,65.25,19.66,39.34,40.85,5.06,335.56,74.4,86.31,17.35,42.32,33.56,33.71,45.82,39.0,7.69,68.41,19.4,263.94,35.73,169.99,14.15,114.14,60.26,54.49,56.35,229.38,76.47,60.57,106.02,136.14,28.06,64.06,65.62,31.24,7.55,45.26,102.21,53.18,14.12,164.51,153.27,70.77,61.47,45.41
2023-12-12,8.47,393.66,92.32,8.21,31.81,162.71,234.52,78.08,33.9,111.06,25.98,64.14,19.18,38.85,40.36,5.11,325.94,73.07,86.65,17.31,42.17,33.5,33.64,46.9,39.02,7.56,67.43,19.0,265.83,35.31,154.0,14.19,115.28,59.79,54.38,55.95,232.31,76.42,61.65,103.33,140.88,28.01,63.13,65.5,31.15,7.42,44.87,102.27,54.12,14.47,163.09,153.27,70.82,64.81,45.05
2023-12-13,8.41,386.43,93.32,8.27,31.58,162.5,244.22,78.79,33.67,109.36,26.02,63.9,19.02,38.02,39.02,5.12,322.34,74.01,85.99,17.15,41.34,33.22,34.43,45.02,38.44,7.35,66.0,18.62,273.46,34.84,148.28,14.12,114.31,60.18,53.51,55.6,234.74,77.23,60.9,94.58,137.9,27.72,62.31,64.25,30.49,7.33,44.79,100.96,53.75,14.41,162.0,152.25,69.94,63.42,44.97
2023-12-14,8.41,380.0,91.04,8.21,31.93,161.65,244.88,78.55,33.53,109.24,26.07,64.35,18.27,38.4,39.25,5.16,314.91,74.91,92.46,17.28,41.1,33.01,34.42,44.61,38.08,7.31,66.99,18.6,277.13,36.09,148.85,14.07,113.44,63.15,53.48,54.92,234.05,77.17,60.69,92.25,139.47,28.35,62.38,64.05,30.24,7.31,44.7,101.79,53.1,14.57,163.15,153.95,69.72,62.14,44.58
2023-12-15,8.35,379.4,89.71,8.16,31.34,160.39,231.75,79.07,33.51,107.85,25.76,64.17,18.0,37.94,39.28,5.27,314.21,74.04,86.23,17.25,40.88,33.19,34.59,44.27,38.48,7.33,65.65,18.55,270.55,35.46,144.8,13.94,108.43,62.39,52.29,53.36,234.07,78.3,58.17,92.04,139.41,27.98,61.64,63.23,30.09,7.29,44.65,99.34,53.6,14.44,162.61,150.72,69.29,60.85,44.19
2023-12-18,8.23,367.54,92.99,8.05,31.34,158.5,229.69,77.41,32.82,105.54,25.24,61.91,18.05,34.47,38.03,5.05,309.28,73.09,84.49,16.93,40.49,32.33,33.1,43.16,37.12,7.19,64.94,18.3,261.63,34.39,145.45,13.64,108.18,61.68,50.3,51.6,223.94,76.8,55.75,88.34,136.96,27.63,60.91,60.33,29.31,7.12,44.26,96.62,53.74,14.28,162.61,152.93,67.8,58.53,43.54
2023-12-19,8.23,359.5,97.94,7.63,31.23,159.34,231.59,77.38,32.98,107.32,25.52,62.33,18.13,34.26,38.27,4.94,311.88,73.89,87.49,17.01,40.81,32.69,32.29,44.77,37.45,7.19,64.8,18.24,267.9,35.55,148.78,13.81,109.06,62.64,50.07,51.46,224.4,77.09,57.64,89.46,138.75,28.32,61.58,60.48,29.36,7.17,44.89,97.04,54.76,14.28,164.44,150.72,68.37,59.92,43.88
2023-12-20,8.11,355.69,97.07,7.71,30.64,164.39,226.51,77.07,33.0,106.49,25.65,61.15,18.32,33.52,37.75,4.94,309.79,72.09,87.03,17.02,40.66,32.63,31.49,42.86,36.94,7.12,65.78,18.06,260.77,35.06,142.89,13.69,107.9,61.71,48.89,48.77,220.28,76.18,58.04,88.16,139.22,28.31,60.58,59.03,28.94,7.06,44.44,95.83,54.51,14.21,163.49,150.72,68.02,58.63,43.65
2023-12-21,8.17,362.32,95.06,8.07,30.76,158.08,233.59,75.28,33.42,106.89,25.62,61.17,18.09,34.59,39.65,4.97,312.21,72.29,87.15,17.13,40.59,32.36,30.15,43.85,37.74,7.22,65.5,18.2,266.63,35.42,146.2,13.67,109.09,62.98,49.29,49.71,219.98,77.54,57.95,92.2,141.76,28.56,61.03,59.93,28.78,7.18,44.95,95.45,54.57,14.44,164.91,150.89,68.72,58.74,43.67
2023-12-22,8.17,373.57,94.86,8.1,30.4,165.02,231.06,75.42,33.37,105.38,25.47,61.16,18.06,33.63,39.57,4.92,301.14,74.4,86.33,16.93,39.59,31.43,28.9,44.75,36.18,7.23,63.88,18.22,261.92,34.49,147.0,13.56,106.41,62.35,48.63,48.69,214.81,78.45,54.92,97.8,137.4,27.34,59.67,59.34,28.88,7.23,43.81,94.33,54.79,14.08,166.2,149.7,67.36,57.34,43.78
2023-12-25,8.11,382.01,93.86,8.35,30.05,162.07,232.2,78.15,32.76,104.38,24.91,60.46,18.09,33.17,39.66,4.91,291.03,76.44,79.89,17.03,39.6,31.49,26.03,45.86,38.27,7.18,62.77,18.18,259.92,34.54,136.2,13.43,106.57,62.39,48.83,49.24,215.25,77.64,55.05,96.58,139.35,27.7,59.45,58.95,28.0,7.26,43.51,94.14,53.01,13.82,167.49,150.38,67.05,57.45,43.98
2023-12-27,8.11,377.99,93.05,8.68,29.99,166.49,228.95,75.8,32.66,103.16,24.68,58.59,17.99,33.29,39.34,4.77,287.3,76.31,81.9,16.47,39.2,31.39,26.52,44.61,38.1,7.0,64.16,17.9,256.83,34.03,131.51,13.24,104.48,61.31,47.0,47.09,207.14,79.3,58.23,96.57,142.58,27.18,58.41,58.23,28.29,7.12,42.82,93.15,51.91,13.73,166.95,151.74,66.75,55.64,43.41
2023-12-28,8.41,390.05,94.26,8.98,30.11,166.49,229.96,77.91,34.42,103.93,25.49,62.32,18.24,33.85,43.33,4.92,284.24,76.7,81.65,17.11,40.24,32.54,27.76,44.24,39.9,7.66,63.42,18.8,267.9,34.87,132.11,13.77,108.95,62.16,48.96,49.25,219.48,78.12,57.61,105.55,145.5,27.8,60.77,63.26,29.31,7.54,44.06,95.13,53.13,13.89,171.21,152.25,68.19,57.24,44.66
2024-01-02,8.29,386.83,103.76,8.71,31.34,166.07,239.39,75.44,34.64,102.17,26.33,62.49,18.47,33.08,41.76,4.99,279.5,78.69,78.62,17.26,40.7,33.37,27.05,46.54,37.97,7.5,63.5,19.14,261.72,34.24,134.9,14.15,110.03,61.76,49.07,47.78,211.2,82.19,60.45,101.97,149.72,28.32,61.62,62.74,29.37,7.35,46.24,92.18,52.96,14.41,175.68,154.97,69.42,57.76,44.95
2024-01-03,8.29,385.43,95.66,8.73,31.75,163.34,232.8,75.72,34.13,101.71,26.12,59.75,18.32,32.52,41.64,5.01,280.5,78.55,77.86,17.28,40.57,32.73,26.87,45.23,37.75,7.46,60.8,19.24,247.54,34.08,127.96,13.94,107.42,61.53,48.42,46.53,209.47,81.28,62.62,101.59,143.19,28.28,60.41,61.9,29.13,7.34,46.13,89.23,52.48,14.64,177.17,155.65,68.72,56.88,44.5
2024-01-04,8.29,376.99,96.2,8.79,31.28,160.39,225.22,74.51,33.83,100.58,25.92,57.42,18.23,33.07,40.73,4.97,281.97,76.85,76.84,16.77,40.31,32.11,25.52,44.71,36.58,7.33,62.65,19.03,241.54,32.5,127.6,13.69,100.63,62.94,46.59,45.7,202.07,80.25,61.52,98.16,141.97,27.84,59.33,60.23,28.45,7.2,45.49,89.0,51.88,14.86,182.45,159.22,68.24,55.75,43.96
2024-01-05,8.29,371.16,91.65,8.54,30.7,158.08,220.52,71.96,32.86,99.16,25.29,56.06,17.76,32.25,40.44,4.89,283.45,72.38,75.52,16.8,40.1,30.71,24.89,42.53,35.58,7.2,61.95,18.6,234.6,31.98,125.1,13.4,98.55,61.95,45.73,45.16,197.92,79.73,59.28,93.84,140.69,27.37,57.82,58.26,27.63,7.17,45.05,87.74,50.58,14.51,180.69,162.28,66.79,54.56,43.23
2024-01-08,8.17,363.52,89.24,8.38,29.93,157.02,207.46,67.04,32.08,96.22,24.64,53.41,16.93,31.39,39.16,4.81,276.63,67.97,73.68,15.98,38.79,29.15,23.56,41.61,34.5,6.96,59.09,17.99,224.15,31.9,122.09,13.05,95.34,60.19,44.17,43.56,188.21,80.23,55.96,92.32,139.47,26.73,55.94,56.47,26.63,7.05,44.2,85.29,49.5,14.54,181.23,159.39,63.99,52.66,41.59
2024-01-09,8.11,367.14,89.71,8.32,29.99,156.81,201.56,66.56,32.03,94.34,24.62,53.98,16.96,31.06,39.37,4.84,272.72,65.98,76.86,16.1,39.07,29.49,23.14,42.01,35.32,7.05,58.99,18.1,218.53,31.91,119.02,13.11,95.33,60.56,43.97,42.6,184.21,78.51,55.68,94.14,139.13,26.26,56.18,56.48,26.8,6.99,44.6,84.59,48.45,16.0,182.11,161.6,64.65,52.55,42.03
2024-01-10,8.11,368.14,84.82,8.27,29.93,154.71,198.37,66.02,31.8,95.75,24.13,53.75,16.81,30.92,39.34,4.82,267.56,65.59,75.55,16.12,39.07,29.35,22.76,42.33,34.74,7.09,57.3,18.02,219.13,31.58,118.45,12.95,95.8,59.29,44.05,44.3,181.44,75.1,54.83,94.97,139.57,25.88,55.42,56.42,26.53,7.07,44.59,86.43,47.47,17.6,182.18,157.69,63.42,51.73,41.69
2024-01-11,8.23,372.77,88.7,8.49,30.7,156.18,204.32,67.17,32.45,96.62,24.74,55.32,17.08,30.75,42.28,4.91,273.57,66.33,78.36,16.13,39.15,29.92,23.15,43.21,35.31,7.36,56.75,18.35,220.75,31.76,120.39,13.15,96.58,60.53,44.69,44.48,185.37,76.11,59.21,97.92,142.78,26.02,56.64,58.47,27.6,7.33,45.53,89.4,47.6,19.35,182.85,157.35,65.04,53.17,42.73
